시군구,번지,단지명,전용면적,거래금액
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"44,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"37,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"57,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"57,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"54,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"38,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"55,600"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"39,800"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"56,700"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"59,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"58,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"76,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"58,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"40,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"59,600"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"74,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"59,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"58,600"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"38,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"37,600"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"39,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"35,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"59,300"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"41,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"58,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"38,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"40,600"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"60,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"41,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"59,300"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"41,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"52,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"41,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"39,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"61,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"74,800"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"42,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"41,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"39,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"46,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"52,900"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"40,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"38,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"64,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"37,800"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"75,121"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"41,300"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"65,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"56,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"50,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"72,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"51,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"51,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"55,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"47,750"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"49,200"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"57,300"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"52,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"70,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"51,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"58,200"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"65,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"67,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"50,200"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"55,400"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"41,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"55,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"68,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"55,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"56,700"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"58,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"70,250"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"51,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"74,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"75,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"40,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"41,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"41,700"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"42,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"60,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"58,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"44,250"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"43,400"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"41,250"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"71,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"61,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"62,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"58,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"57,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"74,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"43,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"59,800"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"44,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"43,200"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"61,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"44,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"43,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"75,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"51,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"60,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"54,200"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"56,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"41,800"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"46,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"70,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"47,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"63,300"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"87,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"64,200"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"47,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"47,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"67,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"84,700"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"67,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"47,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"67,300"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"64,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"69,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"47,300"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"67,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"70,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"70,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"48,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"89,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"90,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"80,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"89,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"67,700"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"49,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"92,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"68,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"68,300"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"70,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"85,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"69,800"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"47,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"95,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"49,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"72,700"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"47,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"68,900"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"71,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"49,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"71,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"71,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"100,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"52,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"98,700"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"104,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"103,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,300"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"71,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"52,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"52,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"71,900"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"51,250"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"44,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"73,700"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"53,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"52,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"51,400"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"52,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"51,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"51,300"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"50,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"70,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"48,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"72,000"
서울특별시 마포구 공덕동,370-9,공덕현대,51.62,"27,500"
서울특별시 마포구 공덕동,370-9,공덕현대,51.62,"30,000"
서울특별시 마포구 공덕동,370-9,공덕현대,84.61,"40,500"
서울특별시 마포구 공덕동,468,두영이지안,84.79,"43,000"
서울특별시 마포구 공덕동,468,두영이지안,84.79,"44,500"
서울특별시 마포구 공덕동,468,두영이지안,84.7,"43,000"
서울특별시 마포구 공덕동,468,두영이지안,84.69,"45,500"
서울특별시 마포구 공덕동,468,두영이지안,84.69,"46,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"36,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"63,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"40,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"61,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"64,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"67,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"64,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"45,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"45,800"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"44,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,112.71,"85,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"44,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"63,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"42,400"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,900"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"44,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"67,900"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"64,900"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,750"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"69,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,450"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"67,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,850"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"44,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,112.71,"79,300"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"70,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,112.71,"80,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"44,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"40,750"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"67,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"48,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,950"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"49,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"69,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"49,900"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"37,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"48,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"45,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"48,900"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"48,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,112.71,"86,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"45,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"48,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"70,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"49,100"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"70,400"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"70,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"51,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,112.71,"95,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,750"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"51,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"69,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,800"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"46,200"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"39,800"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"66,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"50,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"43,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"47,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"45,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"50,500"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,191.532,"179,125"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,231.074,"215,846"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,191.532,"154,738"
서울특별시 마포구 공덕동,462,마포공덕파크팰리스Ⅱ,141.46,"62,500"
서울특별시 마포구 공덕동,462,마포공덕파크팰리스Ⅱ,141.46,"78,000"
서울특별시 마포구 공덕동,462,마포공덕파크팰리스Ⅱ,125.33,"57,000"
서울특별시 마포구 공덕동,462,마포공덕파크팰리스Ⅱ,125.33,"60,000"
서울특별시 마포구 공덕동,188-108,마포현대,72.49,"34,500"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"47,000"
서울특별시 마포구 공덕동,188-108,마포현대,59.95,"30,000"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"43,000"
서울특별시 마포구 공덕동,188-108,마포현대,65.19,"29,200"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"39,000"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"48,000"
서울특별시 마포구 공덕동,188-108,마포현대,72.49,"39,000"
서울특별시 마포구 공덕동,188-108,마포현대,54.81,"32,600"
서울특별시 마포구 공덕동,188-108,마포현대,59.95,"34,000"
서울특별시 마포구 공덕동,188-108,마포현대,72.49,"42,000"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"46,000"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"42,000"
서울특별시 마포구 공덕동,188-108,마포현대,59.95,"35,000"
서울특별시 마포구 공덕동,188-108,마포현대,54.81,"31,500"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"45,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"49,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"51,300"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"53,300"
서울특별시 마포구 공덕동,460,한화꿈에그린,113.667,"66,500"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"56,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"54,500"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"52,200"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"55,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"52,700"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"53,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"54,600"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"55,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"52,450"
서울특별시 마포구 공덕동,460,한화꿈에그린,113.667,"75,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"55,500"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"55,000"
서울특별시 마포구 노고산동,460,한화꿈에그린,84.939,"55,500"
서울특별시 마포구 노고산동,460,한화꿈에그린,84.939,"56,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"15,900"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"15,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"17,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"17,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,29.03,"15,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"17,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"15,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,29.03,"14,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,29.03,"15,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,29.03,"15,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"15,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"16,900"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"16,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"16,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"15,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"15,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,29.03,"15,400"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"18,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"16,950"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"18,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"18,300"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"18,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"18,300"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"19,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"18,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"15,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"19,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"20,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"19,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"20,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"19,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"20,300"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"19,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"15,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,41.96,"18,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"14,350"
서울특별시 마포구 노고산동,107-36,현대벤처빌,41.58,"18,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,41.96,"18,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"10,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"14,700"
서울특별시 마포구 노고산동,107-36,현대벤처빌,36,"14,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"15,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"16,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,38.02,"15,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,27.9,"12,500"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"14,400"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"14,500"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"14,400"
서울특별시 마포구 노고산동,107-36,현대벤처빌,41.58,"19,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,36,"15,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,41.58,"20,300"
서울특별시 마포구 노고산동,107-36,현대벤처빌,32.8,"16,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,32.8,"15,800"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"15,800"
서울특별시 마포구 노고산동,107-36,현대벤처빌,30.34,"14,800"
서울특별시 마포구 노고산동,107-36,현대벤처빌,32.8,"15,900"
서울특별시 마포구 노고산동,107-36,현대벤처빌,25.42,"12,900"
서울특별시 마포구 노고산동,107-36,현대벤처빌,32.8,"15,800"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"15,600"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"15,800"
서울특별시 마포구 노고산동,107-36,현대벤처빌,32.8,"15,800"
서울특별시 마포구 노고산동,107-36,현대벤처빌,38.02,"19,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"15,700"
서울특별시 마포구 대흥동,107-36,현대벤처빌,32.8,"16,000"
서울특별시 마포구 대흥동,107-36,현대벤처빌,27.9,"13,000"
서울특별시 마포구 대흥동,802,대흥동세양,60,"31,000"
서울특별시 마포구 대흥동,802,대흥동세양,84.6,"39,000"
서울특별시 마포구 대흥동,802,대흥동세양,60,"28,500"
서울특별시 마포구 대흥동,802,대흥동세양,84.6,"39,700"
서울특별시 마포구 대흥동,802,대흥동세양,84.45,"43,800"
서울특별시 마포구 대흥동,802,대흥동세양,60,"30,000"
서울특별시 마포구 대흥동,802,대흥동세양,84.6,"38,000"
서울특별시 마포구 대흥동,802,대흥동세양,60,"29,500"
서울특별시 마포구 대흥동,803,동양엔파트,84.893,"48,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"44,500"
서울특별시 마포구 대흥동,660,마포태영,84.77,"45,000"
